x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
A3944,A1,A0,71.0,A0,A0,A2,A1,A1,A1,99.4,A0
A3945,A1,A1,2.0,A0,A0,A0,A0,A0,A1,19.2,A0
A3946,A1,A0,42.0,A0,A1,A2,A2,A2,A1,95.05,A0
A3947,A0,A1,66.0,A0,A1,A2,A1,A2,A0,89.4,A0
A3948,A0,A1,13.0,A0,A0,A0,A0,A0,A1,19.95,A0
A3949,A0,A1,54.0,A0,A0,A2,A1,A2,A1,105.85,A0
A3950,A0,A0,59.0,A0,A0,A1,A1,A2,A1,86.75,A0
A3951,A0,A1,16.0,A0,A0,A2,A1,A1,A3,75.1,
A3952,A0,A1,7.0,A0,A1,A2,A2,A1,A2,79.65,A1
A3953,A0,A1,3.0,A0,A1,A2,A1,A2,A2,107.95,A0
A3954,A0,A0,19.0,A0,A1,A2,A1,A1,A0,88.8,A0
A3955,A0,A1,13.0,A0,A0,A2,A1,A1,A1,81.15,A1
A3956,A0,A1,51.0,A0,A1,A0,A0,A0,A3,24.95,A0
A3957,A0,A0,15.0,A0,A1,A0,A0,A0,A2,25.2,A0
A3958,A0,A1,3.0,A0,A0,A1,A2,A1,A0,64.4,A0
A3959,A0,A1,68.0,A0,A0,A2,A1,A1,A0,79.6,A0
A3960,A0,A0,31.0,A0,A1,A2,A2,A1,A0,88.65,A0
A3961,A0,A0,3.0,A0,A0,A0,A0,A0,A3,20.0,A0
A3962,A1,A1,19.0,A0,A1,A2,A1,A1,A1,88.2,A1
A3963,A0,A0,33.0,A0,A0,A1,A2,A2,A2,73.9,A1
A3964,A0,A1,,A0,A0,A1,A2,A2,A1,59.1,A0
A3965,A1,A1,65.0,A0,A1,A2,A2,A2,A1,110.35,A0
A3966,A0,A1,60.0,A0,A1,A2,A1,A2,A1,105.9,A1
A3967,A0,A1,5.0,A0,A0,A2,A1,A2,A1,89.35,A1
A3968,A0,A1,57.0,A0,A1,A1,A1,A2,A2,89.55,A0
A3969,A0,A1,3.0,A0,A0,A1,A2,A2,A2,70.7,A0
A3970,A0,A0,1.0,A0,A0,A1,A2,A1,A1,45.7,A1
A3971,A0,A0,72.0,A0,A1,A1,A2,A2,A3,84.2,A0
A3972,A0,A0,8.0,A0,A1,A2,A2,A2,A3,85.65,A0
A3973,A0,A1,19.0,A0,A0,A2,A2,A1,A2,89.95,A0
A3974,A0,A0,23.0,A0,A1,A2,A1,A1,A1,84.25,A0
A3975,A0,A1,26.0,A0,A0,A0,A0,A0,A2,19.4,
A3976,A1,A0,46.0,A0,A1,A2,A1,A2,A1,110.2,
A3977,A0,A0,44.0,A0,A0,A2,A2,A2,A3,92.95,A0
A3978,A0,A0,3.0,A0,A0,A1,A2,A1,A1,50.15,A1
A3979,A0,A1,2.0,A0,A1,A2,A2,A1,A1,85.65,
A3980,A0,A0,12.0,A0,A0,A0,A0,A0,A3,20.3,A0
A3981,A0,A1,12.0,A0,A1,A2,A1,A2,A1,89.15,A0
A3982,A0,A0,17.0,A0,A0,A2,A2,A2,A3,98.6,A1
A3983,A0,A1,7.0,A0,A0,A2,A2,A1,A1,71.05,A0
A3984,A1,A0,64.0,A0,A0,A2,A2,A1,A0,80.3,A0
A3985,A0,A1,8.0,A0,A0,A1,A1,A1,A1,65.45,A0
A3986,A1,A0,3.0,A1,A2,A1,A1,A1,A1,30.75,A0
A3987,A0,A0,9.0,A0,A0,A1,A2,A1,A2,48.6,A0
A3988,A0,A1,1.0,A0,A0,A2,A2,A1,A2,73.6,A1
A3989,A0,A1,1.0,A0,A0,A1,A2,A2,A1,55.25,A0
A3990,A0,A1,,A0,A1,A1,A1,A1,A1,71.5,A0
A3991,A0,A1,24.0,A0,A0,A2,A2,A2,A1,90.35,A1
A3992,A0,A0,1.0,A0,A0,A0,A0,A0,A2,18.8,A0
A3993,A1,A1,40.0,A0,A1,A2,A2,A2,A0,103.75,
A3994,A1,A1,42.0,A0,A1,A1,A2,A1,A1,55.65,A0
A3995,A0,A0,68.0,A0,A0,A2,A2,A1,A0,80.35,A0
A3996,A0,A0,13.0,A0,A0,A0,A0,A0,A2,19.55,A0
A3997,A1,A0,27.0,A0,A1,A1,A1,A2,A1,83.85,A0
A3998,A0,A0,71.0,A0,A1,A1,A1,A1,A2,71.1,
A3999,A1,A1,1.0,A0,A0,A2,A2,A1,A1,69.95,
A4000,A0,A1,5.0,A0,A1,A2,A2,A1,A1,92.5,
A4001,A0,A1,9.0,A0,A0,A1,A2,A1,A2,69.5,A0
A4002,A0,A0,61.0,A0,A1,A2,A2,A2,A1,99.9,A0
A4003,A0,A0,25.0,A0,A1,A1,A1,A1,A1,54.1,A0
A4004,A0,A1,71.0,A0,A1,A2,A2,A1,A0,86.4,A0
A4005,A0,A1,14.0,A0,A0,A1,A2,A1,A3,50.1,A0
A4006,A0,A1,8.0,A1,A2,A1,A2,A2,A2,44.55,A0
A4007,A0,A1,22.0,A0,A1,A2,A2,A2,A1,95.1,A0
A4008,A0,A1,24.0,A0,A1,A0,A0,A0,A1,24.6,A0
A4009,A1,A1,5.0,A0,A0,A1,A1,A1,A0,59.9,A0
A4010,A0,A0,28.0,A0,A0,A2,A2,A1,A3,76.55,A0
A4011,A0,A0,64.0,A0,A1,A2,A1,A2,A1,111.15,A0
A4012,A1,A0,52.0,A0,A1,A2,A1,A2,A3,105.1,A0
A4013,A1,A1,5.0,A0,A0,A1,A2,A1,A1,50.35,A1
A4014,A0,A1,2.0,A0,A0,A1,A2,A1,A1,45.4,A0
A4015,A0,A0,68.0,A0,A1,A2,A2,A2,A3,109.05,A0
A4016,A0,A0,69.0,A0,A1,A2,A1,A2,A1,103.95,A1
A4017,A0,A0,42.0,A0,A1,A2,A1,A1,A0,94.45,
A4018,A0,A0,19.0,A0,A1,A2,A2,A2,A2,89.65,
A4019,A1,A1,66.0,A0,A1,A2,A1,A1,A0,80.45,A1
A4020,A0,A1,7.0,A0,A0,A0,A0,A0,A3,20.0,A1
A4021,A0,A1,11.0,A0,A1,A1,A2,A1,A1,53.75,A1
A4022,A0,A0,,A0,A0,A2,A2,A2,A1,94.2,A1
A4023,A0,A1,1.0,A0,A1,A1,A2,A1,A1,50.15,A0
A4024,A1,A1,5.0,A0,A0,A2,A2,A2,A1,91.4,A1
A4025,A0,A1,1.0,A0,A0,A1,A2,A1,A2,44.0,A0
A4026,A1,A1,2.0,A0,A0,A1,A2,A1,A3,66.4,A1
A4027,A1,A1,49.0,A0,A1,A2,A2,A2,A1,96.2,A1
A4028,A0,A0,72.0,A0,A0,A0,A0,A0,A1,20.55,
A4029,A0,A1,37.0,A0,A1,A2,A1,A2,A3,101.9,A1
A4030,A1,A1,44.0,A0,A0,A2,A1,A2,A0,89.15,A0
A4031,A0,A1,3.0,A0,A0,A0,A0,A0,A0,20.75,A0
A4032,A0,A1,10.0,A0,A1,A2,A2,A1,A1,75.05,A0
A4033,A0,A1,12.0,A0,A0,A2,A2,A2,A1,95.7,A0
A4034,A0,A1,1.0,A0,A0,A2,A2,A1,A1,79.65,A1
A4035,A0,A0,72.0,A0,A1,A2,A1,A1,A0,106.1,A0
A4036,A0,A0,72.0,A0,A1,A2,A1,A2,A0,108.4,
A4037,A1,A1,8.0,A0,A0,A2,A1,A1,A1,74.5,A1
A4038,A0,A1,8.0,A0,A0,A0,A0,A0,A2,19.2,A0
A4039,A0,A1,12.0,A0,A1,A2,A2,A2,A1,94.55,A0
A4040,A0,A0,70.0,A0,A1,A1,A1,A1,A3,79.25,
A4041,A0,A0,13.0,A0,A1,A0,A0,A0,A3,25.0,A0
A4042,A0,A0,59.0,A0,A1,A1,A2,A2,A2,69.1,A0
A4043,A0,A1,4.0,A0,A1,A1,A2,A1,A2,64.4,
A4044,A0,A0,17.0,A0,A1,A2,A2,A1,A1,78.9,A0
A4045,A0,A0,22.0,A0,A0,A1,A2,A1,A3,59.75,A0
A4046,A0,A0,60.0,A1,A2,A1,A2,A2,A0,59.85,A0
A4047,A0,A0,72.0,A0,A1,A1,A1,A1,A2,68.15,A0
A4048,A0,A0,19.0,A0,A0,A1,A1,A2,A2,59.8,A0
A4049,A1,A0,57.0,A0,A1,A2,A2,A2,A1,100.6,A1
A4050,A1,A0,6.0,A0,A0,A2,A2,A2,A1,95.75,A1
A4051,A0,A0,,A0,A1,A1,A1,A2,A3,79.4,A0
A4052,A1,A1,1.0,A0,A0,A2,A2,A1,A1,74.7,A0
A4053,A0,A1,25.0,A0,A1,A1,A1,A2,A3,81.75,
A4054,A0,A0,70.0,A0,A1,A1,A1,A2,A3,89.0,A0
A4055,A0,A0,1.0,A0,A0,A2,A2,A2,A1,90.75,A1
A4056,A0,A1,3.0,A1,A2,A1,A2,A1,A0,35.2,A1
A4057,A0,A1,16.0,A0,A1,A2,A1,A1,A2,80.55,A0
A4058,A0,A1,26.0,A1,A2,A1,A2,A1,A0,44.45,A0
A4059,A0,A0,,A0,A1,A1,A2,A2,A0,77.3,A0
A4060,A0,A0,16.0,A0,A1,A2,A2,A2,A1,112.95,A0
A4061,A0,A0,35.0,A0,A1,A1,A2,A1,A1,72.25,A1
A4062,A0,A1,1.0,A1,A2,A1,A2,A2,A3,35.25,
A4063,A0,A0,25.0,A0,A0,A2,A1,A1,A3,89.15,A1
A4064,A0,A0,54.0,A0,A1,A1,A1,A2,A0,91.3,A0
A4065,A1,A1,1.0,A0,A1,A2,A2,A1,A1,88.8,A1
A4066,A0,A0,11.0,A0,A1,A2,A2,A1,A0,96.2,A1
A4067,A0,A1,39.0,A0,A0,A2,A2,A1,A1,95.55,A1
A4068,A0,A0,62.0,A1,A2,A1,A1,A1,A0,38.6,A0
A4069,A1,A1,56.0,A0,A1,A2,A1,A2,A1,111.95,A1
A4070,A0,A1,1.0,A0,A0,A2,A2,A1,A0,85.55,A1
A4071,A0,A1,1.0,A0,A0,A0,A0,A0,A1,19.2,A0
A4072,A0,A0,47.0,A0,A0,A1,A1,A1,A3,58.6,
,A1,A1,16.0,A0,A1,A2,A2,A2,A1,96.4,A1
A4074,A0,A1,25.0,A0,A0,A0,A0,A0,A2,20.8,A0
A4075,A1,A0,55.0,A0,A1,A1,A2,A1,A1,76.25,A0
A4076,A0,A0,4.0,A0,A1,A2,A2,A2,A1,85.95,A1
A4077,A1,A0,62.0,A0,A1,A2,A2,A2,A1,104.85,A0
A4078,A1,A1,34.0,A0,A0,A2,A2,A1,A0,69.15,A0
A4079,A1,A1,,A0,A0,A2,A2,A1,A1,73.85,A0
A4080,A0,A1,47.0,A0,A0,A1,A1,A2,A3,86.95,A0
A4081,A1,A0,68.0,A1,A2,A1,A1,A2,A1,53.0,A0
A4082,A1,A0,72.0,A0,A1,A1,A1,A2,A0,88.05,A0
A4083,A0,A0,64.0,A0,A0,A0,A0,A0,A3,19.8,A0
A4084,A0,A0,64.0,A0,A1,A2,A2,A2,A3,93.4,A0
A4085,A0,A1,2.0,A0,A0,A2,A2,A1,A1,70.95,A1
A4086,A0,A1,46.0,A0,A0,A2,A2,A1,A0,74.8,A0
A4087,A0,A1,13.0,A0,A1,A2,A1,A1,A1,89.4,A1
A4088,A0,A1,63.0,A0,A1,A2,A1,A2,A3,99.9,A1
A4089,A0,A0,68.0,A0,A1,A1,A1,A2,A3,75.8,
A4090,A1,A0,53.0,A0,A1,A2,A2,A2,A0,95.85,A0
A4091,A1,A1,,A0,A0,A2,A2,A1,A3,80.7,A0
A4092,A0,A1,1.0,A0,A1,A2,A2,A1,A1,74.95,A1
A4093,A0,A0,65.0,A0,A0,A1,A2,A1,A0,58.9,
A4094,A0,A0,23.0,A0,A0,A0,A0,A0,A0,19.6,A0
A4095,A0,A0,8.0,A0,A0,A0,A0,A0,A3,19.55,A0
A4096,A0,A1,36.0,A0,A0,A2,A1,A2,A0,94.8,A0
A4097,A0,A0,36.0,A0,A0,A2,A2,A2,A1,93.6,A0
A4098,A0,A1,,A1,A2,A1,A2,A1,A3,45.05,A0
A4099,A1,A1,13.0,A0,A1,A2,A2,A2,A1,95.05,A1
A4100,A0,A1,15.0,A0,A1,A2,A2,A1,A2,76.0,A1
A4101,A0,A1,70.0,A0,A0,A1,A2,A2,A3,79.6,A0
A4102,A0,A0,3.0,A0,A1,A1,A1,A1,A3,69.15,A0
A4103,A0,A0,,A0,A0,A1,A2,A1,A3,54.95,A0
A4104,A0,A1,3.0,A0,A0,A1,A2,A1,A1,57.55,A0
A4105,A0,A1,17.0,A0,A0,A2,A2,A1,A1,76.65,
A4106,A0,A1,1.0,A0,A0,A0,A0,A0,A2,20.6,A0
A4107,A0,A0,58.0,A0,A1,A1,A1,A1,A3,66.8,
A4108,A0,A1,72.0,A0,A1,A2,A1,A2,A1,103.65,A0
A4109,A0,A1,1.0,A1,A2,A1,A2,A1,A1,24.75,A1
A4110,A0,A0,71.0,A0,A0,A1,A2,A2,A0,70.85,A0
,A1,A0,48.0,A0,A0,A1,A1,A2,A3,58.95,A0
A4112,A0,A0,71.0,A0,A1,A2,A2,A2,A1,105.55,A0
A4113,A0,A1,44.0,A0,A0,A1,A2,A1,A1,65.4,A0
A4114,A1,A1,1.0,A0,A0,A1,A2,A1,A1,45.1,A1
A4115,A0,A1,12.0,A1,A2,A1,A1,A1,A3,50.95,A0
A4116,A0,A0,48.0,A0,A1,A2,A1,A2,A0,111.8,A0
A4117,A0,A1,48.0,A1,A2,A1,A1,A1,A1,44.8,A0
A4118,A0,A1,26.0,A0,A1,A2,A2,A2,A1,98.35,A1
A4119,A0,A1,47.0,A0,A1,A2,A1,A1,A3,94.8,A0
A4120,A0,A0,66.0,A1,A2,A1,A1,A2,A0,56.75,A0
,A0,A1,48.0,A0,A1,A0,A0,A0,A3,24.55,A0
A4122,A0,A0,9.0,A0,A0,A1,A2,A2,A2,70.05,A0
A4123,A0,A1,12.0,A0,A1,A2,A2,A1,A1,79.8,A0
A4124,A0,A1,53.0,A0,A0,A0,A0,A0,A0,19.85,A0
A4125,A0,A1,65.0,A0,A1,A0,A0,A0,A3,26.5,A0
A4126,A1,A1,33.0,A0,A1,A2,A1,A1,A0,83.85,A1
A4127,A0,A0,,A0,A1,A1,A1,A2,A3,89.05,A0
A4128,A0,A0,1.0,A0,A0,A1,A2,A1,A2,50.45,A1
A4129,A0,A0,72.0,A0,A1,A1,A1,A2,A3,85.95,A0
A4130,A0,A1,65.0,A0,A1,A2,A2,A2,A0,110.0,A0
A4131,A0,A1,,A0,A1,A2,A1,A2,A0,116.15,
A4132,A0,A0,70.0,A0,A1,A1,A2,A1,A0,68.95,A0
A4133,A0,A1,12.0,A0,A0,A0,A0,A0,A0,20.05,A0
A4134,A1,A1,51.0,A0,A0,A0,A0,A0,A0,19.6,
A4135,A0,A0,56.0,A0,A1,A2,A2,A2,A1,100.55,A0
A4136,A0,A1,1.0,A0,A0,A1,A2,A2,A0,74.1,A0
A4137,A0,A1,32.0,A0,A1,A2,A2,A2,A3,109.55,A0
A4138,A1,A1,,A0,A1,A1,A2,A1,A2,50.55,A1
A4139,A0,A1,14.0,A0,A0,A2,A2,A2,A1,92.9,A0
A4140,A0,A1,49.0,A0,A0,A0,A0,A0,A0,19.45,A0
A4141,A0,A0,42.0,A0,A0,A2,A2,A2,A1,92.15,A0
A4142,A0,A0,71.0,A0,A1,A1,A1,A2,A0,80.4,A0
A4143,A0,A1,3.0,A0,A0,A1,A2,A1,A0,53.4,A1
A4144,A0,A1,39.0,A1,A2,A1,A2,A2,A3,54.85,A0
A4145,A0,A1,9.0,A0,A1,A2,A2,A2,A1,94.75,A1
A4146,A0,A0,71.0,A0,A0,A1,A2,A2,A0,82.0,
A4147,A0,A1,,A0,A0,A0,A0,A0,A2,19.95,A0
A4148,A0,A0,35.0,A0,A0,A1,A2,A1,A3,62.15,A0
A4149,A0,A1,5.0,A0,A0,A0,A0,A0,A0,19.65,A0
A4150,A1,A1,49.0,A0,A0,A2,A1,A2,A3,89.85,
A4151,A0,A0,35.0,A0,A1,A0,A0,A0,A3,24.3,A0
A4152,A1,A1,4.0,A0,A1,A2,A2,A2,A1,88.85,A1
A4153,A0,A0,14.0,A0,A1,A2,A2,A2,A1,87.25,A1
A4154,A0,A1,69.0,A1,A2,A1,A1,A1,A3,35.75,A0
A4155,A0,A0,25.0,A0,A1,A1,A2,A1,A1,60.35,A0
A4156,A0,A1,58.0,A0,A1,A0,A0,A0,A0,24.45,A0
A4157,A0,A0,72.0,A0,A1,A2,A2,A1,A3,79.05,A0
A4158,A0,A1,1.0,A0,A0,A2,A2,A1,A1,69.55,
A4159,A0,A0,,A1,A2,A1,A1,A1,A3,39.35,A0
,A0,A0,16.0,A0,A1,A2,A1,A1,A1,90.7,A0
A4161,A1,A0,66.0,A0,A1,A2,A1,A2,A0,104.6,
A4162,A0,A1,4.0,A1,A2,A1,A2,A1,A2,35.0,A0
A4163,A0,A0,60.0,A0,A1,A0,A0,A0,A0,23.95,A0
A4164,A1,A1,5.0,A0,A0,A2,A2,A2,A1,78.95,
A4165,A0,A0,42.0,A0,A0,A0,A0,A0,A2,20.25,A0
A4166,A0,A0,0.0,A1,A2,A1,A1,A1,A0,56.05,A0
A4167,A0,A1,66.0,A0,A0,A1,A1,A1,A3,61.15,A0
A4168,A0,A1,27.0,A0,A0,A2,A2,A1,A2,69.05,A0
A4169,A0,A0,58.0,A1,A2,A1,A1,A1,A2,50.0,A0
A4170,A0,A1,19.0,A0,A0,A0,A0,A0,A2,19.95,A0
,A0,A1,10.0,A0,A0,A1,A2,A1,A0,44.85,A1
A4172,A0,A0,,A0,A1,A2,A2,A2,A3,106.15,A1
A4173,A0,A0,,A0,A1,A2,A2,A1,A0,84.8,A0
A4174,A1,A1,1.0,A0,A0,A2,A2,A1,A1,79.1,A1
A4175,A0,A1,23.0,A0,A0,A2,A2,A1,A3,75.0,A0
A4176,A0,A1,2.0,A0,A0,A1,A1,A1,A2,50.3,
A4177,A0,A0,17.0,A0,A1,A0,A0,A0,A2,25.15,A0
A4178,A0,A1,,A0,A0,A1,A2,A2,A3,59.15,A0
A4179,A0,A0,13.0,A0,A0,A2,A2,A2,A2,96.65,A1
A4180,A0,A0,72.0,A0,A1,A2,A1,A2,A0,97.7,A0
A4181,A0,A0,34.0,A0,A1,A1,A2,A1,A3,60.85,
A4182,A0,A1,41.0,A0,A1,A1,A1,A1,A0,56.3,A0
A4183,A0,A1,32.0,A0,A1,A2,A2,A1,A3,87.65,A0
A4184,A0,A0,51.0,A0,A1,A2,A2,A1,A1,80.75,A0
A4185,A0,A1,46.0,A0,A0,A1,A2,A1,A0,54.35,A1
A4186,A0,A1,1.0,A0,A0,A0,A0,A0,A2,21.1,A0
A4187,A0,A1,22.0,A0,A0,A2,A2,A2,A1,89.05,A0
A4188,A0,A0,61.0,A0,A1,A2,A1,A2,A0,100.7,A0
A4189,A1,A1,45.0,A0,A0,A2,A1,A1,A3,85.7,A0
A4190,A0,A0,70.0,A0,A1,A1,A1,A2,A3,78.35,
A4191,A0,A1,9.0,A0,A1,A2,A2,A1,A1,85.5,A0
A4192,A0,A1,40.0,A0,A1,A2,A1,A2,A2,102.65,A0
A4193,A0,A1,1.0,A0,A0,A0,A0,A0,A2,19.55,A1
A4194,A0,A1,,A0,A0,A0,A0,A0,A2,19.3,A0
A4195,A0,A0,11.0,A0,A0,A1,A2,A1,A3,55.05,A0
A4196,A1,A0,,A0,A0,A0,A0,A0,A0,19.85,A0
A4197,A1,A1,7.0,A0,A0,A1,A2,A1,A1,48.2,
A4198,A1,A0,2.0,A0,A1,A2,A2,A1,A2,86.85,A1
A4199,A0,A1,2.0,A0,A0,A0,A0,A0,A3,20.5,A0
A4200,A0,A1,,A0,A0,A2,A2,A2,A1,90.25,A1
A4201,A0,A1,8.0,A0,A0,A2,A2,A1,A3,70.7,A0
A4202,A0,A0,4.0,A0,A1,A1,A2,A1,A2,50.85,
A4203,A1,A1,13.0,A0,A0,A2,A2,A2,A1,96.85,A0
A4204,A0,A1,1.0,A0,A0,A1,A2,A2,A2,62.8,A0
A4205,A1,A1,8.0,A0,A0,A2,A2,A2,A0,100.3,A1
A4206,A0,A1,2.0,A0,A1,A0,A0,A0,A2,24.85,A0
A4207,A1,A1,12.0,A0,A0,A2,A1,A1,A2,83.8,A1
A4208,A1,A0,61.0,A0,A1,A2,A1,A1,A0,94.2,A0
A4209,A0,A0,,A0,A0,A2,A2,A2,A1,79.75,A0
A4210,A0,A1,50.0,A0,A0,A2,A1,A2,A2,100.2,A0
A4211,A0,A0,35.0,A0,A0,A0,A0,A0,A2,19.65,A0
A4212,A0,A0,72.0,A0,A1,A0,A0,A0,A0,24.85,A0
A4213,A0,A1,18.0,A0,A0,A2,A1,A2,A0,101.3,A0
A4214,A0,A0,19.0,A0,A1,A0,A0,A0,A3,24.9,A0
A4215,A0,A0,68.0,A0,A1,A2,A2,A1,A3,89.95,A0
A4216,A1,A0,69.0,A0,A1,A2,A1,A2,A3,108.4,A1
A4217,A0,A0,15.0,A0,A0,A2,A2,A1,A3,68.6,
A4218,A1,A1,23.0,A1,A2,A1,A2,A2,A3,34.65,A0
A4219,A0,A0,59.0,A1,A2,A1,A2,A2,A1,44.3,A0
A4220,A1,A0,65.0,A0,A1,A2,A2,A2,A3,105.25,A1
A4221,A0,A1,12.0,A0,A1,A2,A2,A2,A1,94.2,A1
A4222,A1,A0,67.0,A0,A1,A2,A1,A2,A1,105.6,A0
A4223,A0,A1,1.0,A0,A0,A2,A2,A2,A1,94.4,A1
A4224,A0,A1,38.0,A0,A0,A1,A2,A2,A2,62.3,
A4225,A0,A1,17.0,A0,A1,A0,A0,A0,A2,24.8,A0
A4226,A0,A0,56.0,A0,A1,A2,A1,A2,A1,98.25,A1
A4227,A1,A1,24.0,A0,A1,A2,A1,A1,A1,80.5,A0
A4228,A0,A1,4.0,A0,A1,A1,A2,A1,A1,50.7,A0
A4229,A0,A1,15.0,A0,A0,A0,A0,A0,A0,20.1,A0
A4230,A0,A1,10.0,A0,A1,A0,A0,A0,A0,24.8,A0
A4231,A0,A1,8.0,A0,A1,A1,A2,A1,A1,59.25,A0
A4232,A0,A1,34.0,A0,A1,A2,A1,A2,A0,116.25,A0
A4233,A0,A1,4.0,A0,A0,A0,A0,A0,A2,20.35,A1
A4234,A0,A0,12.0,A0,A1,A2,A1,A1,A1,84.5,A1
A4235,A0,A1,3.0,A0,A1,A0,A0,A0,A2,24.6,A0
A4236,A0,A0,19.0,A0,A0,A0,A0,A0,A2,19.8,
A4237,A0,A0,26.0,A0,A1,A2,A2,A1,A1,83.75,A1
A4238,A0,A0,61.0,A0,A1,A2,A2,A2,A3,103.3,A0
A4239,A0,A0,22.0,A0,A0,A1,A2,A1,A1,51.1,A0
A4240,A0,A1,1.0,A1,A2,A1,A2,A2,A2,35.05,A1
A4241,A0,A1,66.0,A1,A2,A1,A1,A1,A2,47.4,A0
A4242,A0,A0,54.0,A1,A2,A1,A2,A2,A0,46.0,A0
A4243,A0,A1,30.0,A0,A0,A1,A1,A1,A3,55.3,A0
A4244,A1,A0,72.0,A0,A1,A2,A1,A2,A0,109.7,A0
A4245,A0,A1,64.0,A0,A1,A1,A1,A2,A0,86.4,
A4246,A0,A0,62.0,A0,A0,A2,A1,A2,A2,108.15,A0
A4247,A0,A0,9.0,A0,A0,A2,A2,A2,A1,89.45,A1
A4248,A0,A0,30.0,A0,A0,A0,A0,A0,A2,19.05,A0
A4249,A0,A0,45.0,A0,A1,A2,A1,A2,A3,109.75,A0
A4250,A0,A1,30.0,A0,A1,A1,A1,A1,A0,68.95,
A4251,A0,A1,2.0,A1,A2,A1,A2,A1,A2,24.3,A0
A4252,A0,A0,72.0,A0,A1,A1,A1,A1,A3,80.2,
A4253,A0,A1,29.0,A0,A1,A2,A2,A2,A1,84.9,A0
A4254,A0,A1,66.0,A0,A1,A2,A1,A2,A1,104.25,A0
A4255,A0,A0,59.0,A0,A1,A0,A0,A0,A2,25.45,
A4256,A1,A0,72.0,A0,A1,A1,A1,A2,A0,84.1,
A4257,A0,A1,,A0,A1,A2,A2,A1,A1,88.7,A1
A4258,A0,A1,1.0,A0,A0,A0,A0,A0,A2,20.05,A0
A4259,A0,A0,68.0,A0,A1,A1,A1,A1,A0,70.9,A0
A4260,A1,A0,1.0,A0,A0,A1,A2,A1,A1,49.55,A1
A4261,A0,A0,49.0,A0,A1,A2,A1,A2,A0,106.65,A0
A4262,A0,A1,13.0,A0,A1,A2,A2,A1,A2,75.0,A1
A4263,A0,A1,59.0,A0,A0,A0,A0,A0,A2,19.35,
A4264,A0,A0,68.0,A0,A1,A1,A1,A2,A0,88.0,A0
A4265,A0,A0,1.0,A0,A0,A0,A0,A0,A2,19.65,A0
A4266,A0,A1,71.0,A0,A1,A0,A0,A0,A3,25.55,A0
A4267,A0,A1,,A0,A1,A1,A1,A2,A3,84.1,A0
A4268,A0,A1,35.0,A0,A1,A2,A2,A2,A1,108.95,A0
A4269,A1,A1,,A0,A1,A1,A1,A1,A3,60.25,A0
A4270,A0,A0,2.0,A0,A0,A0,A0,A0,A2,20.35,A0
A4271,A0,A0,68.0,A0,A1,A2,A1,A1,A0,90.2,A0
A4272,A0,A1,5.0,A0,A1,A2,A2,A1,A1,84.0,A0
A4273,A1,A1,71.0,A0,A1,A2,A2,A2,A3,104.05,
A4274,A1,A1,72.0,A0,A1,A2,A1,A2,A3,107.4,A0
,A1,A1,37.0,A0,A1,A2,A2,A2,A1,101.1,A1
A4276,A0,A0,11.0,A0,A0,A0,A0,A0,A2,20.6,A0
A4277,A1,A1,26.0,A0,A0,A2,A2,A1,A0,85.8,
A4278,A0,A1,27.0,A0,A1,A0,A0,A0,A0,25.85,A0
A4279,A0,A1,,A0,A0,A1,A2,A1,A2,49.9,A0
A4280,A0,A1,28.0,A0,A0,A2,A2,A2,A1,91.0,A0
A4281,A0,A0,12.0,A0,A0,A2,A2,A1,A3,80.85,A1
A4282,A0,A0,41.0,A0,A0,A2,A1,A2,A3,104.45,
A4283,A0,A1,9.0,A0,A0,A2,A2,A1,A1,73.8,A0
A4284,A0,A1,1.0,A0,A0,A1,A2,A1,A3,44.15,
A4285,A0,A1,26.0,A0,A0,A1,A1,A1,A2,56.05,A0
A4286,A0,A0,49.0,A1,A2,A1,A2,A1,A0,35.8,A0
A4287,A1,A1,47.0,A0,A1,A2,A1,A1,A3,85.2,A1
A4288,A1,A1,31.0,A0,A0,A2,A2,A1,A0,73.55,A0
A4289,A0,A1,24.0,A0,A0,A0,A0,A0,A3,21.05,A0
A4290,A0,A1,21.0,A0,A0,A2,A1,A2,A3,99.15,A0
A4291,A0,A1,1.0,A0,A0,A0,A0,A0,A2,19.3,A1
A4292,A0,A0,72.0,A0,A1,A0,A0,A0,A3,23.3,A0
A4293,A0,A0,17.0,A0,A0,A2,A2,A1,A1,91.85,A1
A4294,A1,A0,30.0,A0,A0,A2,A1,A1,A2,79.65,A1
A4295,A0,A1,,A0,A0,A1,A1,A2,A3,68.85,
A4296,A0,A0,41.0,A0,A1,A1,A1,A1,A0,74.55,A0
A4297,A0,A0,72.0,A0,A1,A1,A1,A2,A0,88.7,A0
A4298,A0,A1,19.0,A0,A0,A2,A1,A1,A0,73.85,A1
A4299,A1,A1,2.0,A0,A1,A2,A2,A1,A2,74.85,A1
A4300,A0,A1,10.0,A0,A1,A1,A2,A2,A0,73.55,A0
A4301,A0,A0,47.0,A0,A1,A2,A1,A2,A1,109.55,A1
A4302,A0,A1,2.0,A0,A0,A0,A0,A0,A3,18.75,A0
A4303,A0,A0,52.0,A0,A0,A2,A1,A1,A3,85.8,A0
A4304,A0,A0,25.0,A0,A0,A2,A2,A2,A1,90.4,
A4305,A0,A0,5.0,A0,A1,A2,A2,A2,A1,89.15,A0
A4306,A0,A1,15.0,A0,A0,A1,A1,A1,A1,48.85,A0
